jobtitle,company,city,state,country,formattedLocation,source,date,snippet,url,onmousedown,jobkey,sponsored,expired,indeedApply,formattedLocationFull,formattedRelativeTime,noUniqueUrl
"Full Time Retail Sales Associate - Bradenton, FL","Gordon Food Service","Tampa","FL","US","Tampa, FL","Gordon Food Service","Mon, 26 Oct 2015 15:47:50 GMT","Normal retail store environment. Retail stocking, cashiering, selling experience preferred. Gordon Food Service Store, the retail division of Gordon Food...","http://www.indeed.com/viewjob?jk=62ab4511fc28a1ad&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaPCliVokYEKA5O9vG5PCuG84hskeWBVA6WQ4uzasnzBRJxznr3MZfg_k26Z3VIUFIE1Vu4aS9dH_tvzuwb-B6Jr&indpubnum=4336336693914377&atk=1a7kk8urf0mql656","indeed_clk(this, '8043');","62ab4511fc28a1ad","false","false","false","Tampa, FL","30+ days ago","false"
"Retail Sales Representative","Creative Channel Services, LLC","Tampa","FL","US","Tampa, FL","Creative Channel Services, LLC","Thu, 08 Oct 2015 20:42:08 GMT","Retail Sales Representatives will support activities educating, training and building relationships at all levels of CCS retail partners....","http://www.indeed.com/viewjob?jk=7faacd5e8dbe3dd5&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaPCliVokYEKA5O9vG5PCuG84hskeWBVA6WQ4uzasnzBRJxznr3MZfg_k26Z3VIUFIE1Vu4aS9dH_tvzuwb-B6Jr&indpubnum=4336336693914377&atk=1a7kk8urf0mql656","indeed_clk(this, '8043');","7faacd5e8dbe3dd5","false","false","false","Tampa, FL","30+ days ago","false"
"Retail 2nd Assistant Manager-Concept Store","Skechers","Tampa","FL","US","Tampa, FL","Skechers","Fri, 09 Oct 2015 03:06:05 GMT","Responsible for properly and accurately receiving merchandise, totaling bills, accepting payment, and making change for customers in our retail stores....","http://www.indeed.com/viewjob?jk=a376b471ea10d58d&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaPCliVokYEKA5O9vG5PCuG84hskeWBVA6WQ4uzasnzBRJxznr3MZfg_k26Z3VIUFIE1Vu4aS9dH_tvzuwb-B6Jr&indpubnum=4336336693914377&atk=1a7kk8urf0mql656","indeed_clk(this, '8043');","a376b471ea10d58d","false","false","false","Tampa, FL","30+ days ago","false"
"Experienced Retail Sales Specialist wanted!","Randstad","Tampa","FL","US","Tampa, FL","Randstad US","Mon, 07 Dec 2015 18:43:49 GMT","-At least a year of recent retail sales experience required. The leading beverage company in the world is seeking enthusiastic candidates looking to kick off a...","http://www.indeed.com/viewjob?jk=486508f0a6d72e63&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaPCliVokYEKA5O9vG5PCuG84hskeWBVA6WQ4uzasnzBRJxznr3MZfg_k26Z3VIUFIE1Vu4aS9dH_tvzuwb-B6Jr&indpubnum=4336336693914377&atk=1a7kk8uvg540r8f6","indeed_clk(this, '8184');","486508f0a6d72e63","false","false","false","Tampa, FL","20 days ago","false"
"Manager, Retail Analysis and Category Management- St. Louis","Anheuser-Busch","Tampa","FL","US","Tampa, FL","Anheuser-Busch","Fri, 25 Sep 2015 08:14:40 GMT","Prior experience analyzing retailer data and presenting to retail customers. Direct and perform analysis across a wide variety of retail business development...","http://www.indeed.com/viewjob?jk=20ef8f787e2af832&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaPCliVokYEKA5O9vG5PCuG84hskeWBVA6WQ4uzasnzBRJxznr3MZfg_k26Z3VIUFIE1Vu4aS9dH_tvzuwb-B6Jr&indpubnum=4336336693914377&atk=1a7kk8uvg540r8f6","indeed_clk(this, '8184');","20ef8f787e2af832","false","false","false","Tampa, FL","30+ days ago","false"
"SUPERVISOR, RETAIL NUTRITION & FOOD SERVICES","Adventist Health System Corporate","Tampa","FL","US","Tampa, FL","CareerBuilder","Wed, 09 Dec 2015 23:28:40 GMT","Our Mission is to extend the healing ministry of Christ. At Florida Hospital our primary customers are patients and families. Our partners are physicians and","http://www.indeed.com/viewjob?jk=75c230de5912aa69&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaPCliVokYEKA5O9vG5PCuG84hskeWBVA6WQ4uzasnzBRJxznr3MZfg_k26Z3VIUFIE1Vu4aS9dH_tvzuwb-B6Jr&indpubnum=4336336693914377&atk=1a7kk8uvg540r8f6","indeed_clk(this, '8184');","75c230de5912aa69","false","false","false","Tampa, FL","18 days ago","false"
"Retail Coverage Merchandiser (WPT) - PT","Acosta Sales & Marketing","Tampa","FL","US","Tampa, FL","Acosta Sales & Marketing","Thu, 17 Sep 2015 19:01:56 GMT","The Retail Coverage merchandiser primarily provides retail sales merchandising coverage and coverage of retail special projects for an assigned retail territory...","http://www.indeed.com/viewjob?jk=bfb5326af2c6ba06&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaPCliVokYEKA5O9vG5PCuG84hskeWBVA6WQ4uzasnzBRJxznr3MZfg_k26Z3VIUFIE1Vu4aS9dH_tvzuwb-B6Jr&indpubnum=4336336693914377&atk=1a7kk8uvg540r8f6","indeed_clk(this, '8184');","bfb5326af2c6ba06","false","false","false","Tampa, FL","30+ days ago","false"
"Retail Loan Originator","Everbank","Tampa","FL","US","Tampa, FL","Everbank","Wed, 14 Oct 2015 21:52:40 GMT","3 – 5 years current retail loan origination experience. Source and originate retail mortgage loans for EverBank from 3 rd party referral sources (realtors,...","http://www.indeed.com/viewjob?jk=e7a35ac6420b71f6&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaPCliVokYEKA5O9vG5PCuG84hskeWBVA6WQ4uzasnzBRJxznr3MZfg_k26Z3VIUFIE1Vu4aS9dH_tvzuwb-B6Jr&indpubnum=4336336693914377&atk=1a7kk8uvg540r8f6","indeed_clk(this, '8184');","e7a35ac6420b71f6","false","false","false","Tampa, FL 33602","30+ days ago","false"
"Retail Selling Specialist","Solstice Sunglasses","Tampa","FL","US","Tampa, FL","Solstice Sunglasses","Thu, 24 Sep 2015 08:55:24 GMT","Prior retail or customer service experience necessary. Strong Customer Service skills in a retail setting....","http://www.indeed.com/viewjob?jk=e2de218cc7db1ffe&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaPCliVokYEKA5O9vG5PCuG84hskeWBVA6WQ4uzasnzBRJxznr3MZfg_k26Z3VIUFIE1Vu4aS9dH_tvzuwb-B6Jr&indpubnum=4336336693914377&atk=1a7kk8uvg540r8f6","indeed_clk(this, '8184');","e2de218cc7db1ffe","false","false","false","Tampa, FL","30+ days ago","false"
"Retail Sales Manager","Everbank","Tampa","FL","US","Tampa, FL","Everbank","Fri, 23 Oct 2015 16:17:49 GMT","Recruit Retail Loan Originators for sales team. Solid working knowledge of retail mortgage loan pricing. The Retail Sales Manager is responsible for the support...","http://www.indeed.com/viewjob?jk=216388dd85a7503c&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaPCliVokYEKA5O9vG5PCuG84hskeWBVA6WQ4uzasnzBRJxznr3MZfg_k26Z3VIUFIE1Vu4aS9dH_tvzuwb-B6Jr&indpubnum=4336336693914377&atk=1a7kk8uvg540r8f6","indeed_clk(this, '8184');","216388dd85a7503c","false","false","false","Tampa, FL 33602","30+ days ago","false"
"Retail Merchandiser - Brandon - FL","The Pet Firm","Tampa","FL","US","Tampa, FL","The Pet Firm","Sat, 03 Oct 2015 09:32:52 GMT","Understand retail merchandising concepts. Our retail team works with displays and shelving arrangements to ensure each product is given the appropriate home....","http://www.indeed.com/viewjob?jk=2b8e6d86582eb6db&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaPCliVokYEKA5O9vG5PCuG84hskeWBVA6WQ4uzasnzBRJxznr3MZfg_k26Z3VIUFIE1Vu4aS9dH_tvzuwb-B6Jr&indpubnum=4336336693914377&atk=1a7kk8uvg540r8f6","indeed_clk(this, '8184');","2b8e6d86582eb6db","false","false","false","Tampa, FL","30+ days ago","false"
"IT Business Analyst (Retail Banking)","Raymond James","Tampa","FL","US","Tampa, FL","Raymond James","Tue, 29 Sep 2015 13:37:30 GMT","Financial Services industry experience, specifically in Retail Banking, is required. Description Description Acts as a partner with the business to facilitate...","http://www.indeed.com/viewjob?jk=328b3c40a1b856e4&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaPCliVokYEKA5O9vG5PCuG84hskeWBVA6WQ4uzasnzBRJxznr3MZfg_k26Z3VIUFIE1Vu4aS9dH_tvzuwb-B6Jr&indpubnum=4336336693914377&atk=1a7kk8uvg540r8f6","indeed_clk(this, '8184');","328b3c40a1b856e4","false","false","false","Tampa, FL","30+ days ago","false"
"Retail/Mall Security Officer","U.S. Security Associates","Tampa","FL","US","Tampa, FL","U.S. Security Associates","Thu, 01 Oct 2015 20:27:12 GMT","**Position Available** Third Shift Available Driver's License Required, driving post, needs to be able to patrol a parking lot in a company vehicle from the","http://www.indeed.com/viewjob?jk=3b925d7fa0dc47a9&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaPCliVokYEKA5O9vG5PCuG84hskeWBVA6WQ4uzasnzBRJxznr3MZfg_k26Z3VIUFIE1Vu4aS9dH_tvzuwb-B6Jr&indpubnum=4336336693914377&atk=1a7kk8uvg540r8f6","indeed_clk(this, '8184');","3b925d7fa0dc47a9","false","false","false","Tampa, FL","30+ days ago","false"
"Retail Sales Merchandiser Full Time","Advantage Sales and Marketing","Tampa","FL","US","Tampa, FL","Advantage Sales and Marketing","Wed, 07 Oct 2015 20:10:32 GMT","Retail Sales Merchandiser FULL TIME. Basic knowledge of retail merchandising and/or selling. This Retail Sales position services and sells to retail accounts...","http://www.indeed.com/viewjob?jk=55b465af907ccd16&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaPCliVokYEKA5O9vG5PCuG84hskeWBVA6WQ4uzasnzBRJxznr3MZfg_k26Z3VIUFIE1Vu4aS9dH_tvzuwb-B6Jr&indpubnum=4336336693914377&atk=1a7kk8uvg540r8f6","indeed_clk(this, '8184');","55b465af907ccd16","false","false","false","Tampa, FL","30+ days ago","false"
