jobtitle,company,city,state,country,formattedLocation,source,date,snippet,url,onmousedown,jobkey,sponsored,expired,indeedApply,formattedLocationFull,formattedRelativeTime,noUniqueUrl
"Retail Associate (Larchmont)","Peet's Coffee & Tea","Los Angeles","CA","US","Los Angeles, CA","Peet's Coffee & Tea","Thu, 03 Dec 2015 06:14:17 GMT","Previous retail or other customer service experience preferred. The Retail Associate is a store team member reporting to the Store Manager and/or Assistant...","http://www.indeed.com/viewjob?jk=76a9444625a78ddb&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaNSz6wwoEodpwANVBb6aX6Hd_zgb_2U9wCcSB8wTJnI9bHyowIsBhC7o7kmbTMFt9Aep6I5-twM7jC8td-9rGTG&indpubnum=4336336693914377&atk=1a7kk80815ot1d4k","indeed_clk(this, '6594');","76a9444625a78ddb","false","false","false","Los Angeles, CA","25 days ago","false"
"Retail Lockbox Clerk 2 (PT, 1st-15th of each month)","U.S. Bank","Los Angeles","CA","US","Los Angeles, CA","U.S. Bank","Fri, 11 Dec 2015 01:20:29 GMT","Retail Lockbox Clerk 2 (PT, 1st-15th of each month). Bank, we're passionate about helping customers and the communities where we live and work....","http://www.indeed.com/viewjob?jk=83439aeee3897758&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaNSz6wwoEodpwANVBb6aX6Hd_zgb_2U9wCcSB8wTJnI9bHyowIsBhC7o7kmbTMFt9Aep6I5-twM7jC8td-9rGTG&indpubnum=4336336693914377&atk=1a7kk80815ot1d4k","indeed_clk(this, '6594');","83439aeee3897758","false","false","false","Los Angeles, CA","17 days ago","false"
"RETAIL WAREHOUSE CLERK","Universal Studios Hollywood","Los Angeles","CA","US","Los Angeles, CA","Universal Studios Hollywood","Sat, 12 Dec 2015 02:08:50 GMT","GENERAL RESPONSIBILITIES Receive, pull, and pick orders; processing orders, red line (price events); stock, replenish stock, rotate stock. Operate forklift,","http://www.indeed.com/viewjob?jk=a4bd75a4db14e702&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaNSz6wwoEodpwANVBb6aX6Hd_zgb_2U9wCcSB8wTJnI9bHyowIsBhC7o7kmbTMFt9Aep6I5-twM7jC8td-9rGTG&indpubnum=4336336693914377&atk=1a7kk80815ot1d4k","indeed_clk(this, '6594');","a4bd75a4db14e702","false","false","false","Los Angeles, CA","16 days ago","false"
"Lead Retail Sales Specialist -Bilingual (Spanish) Job","Time Warner Cable","Los Angeles","CA","US","Los Angeles, CA","Time Warner Cable","Wed, 23 Dec 2015 03:41:00 GMT","Lead Retail Sales Specialist -Bilingual (Spanish). Time Warner Cable's West Region Sales Department currently seeks a Bilingual Spanish Lead Retail Sales...","http://www.indeed.com/viewjob?jk=9f44d548dac60d8a&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaNSz6wwoEodpwANVBb6aX6Hd_zgb_2U9wCcSB8wTJnI9bHyowIsBhC7o7kmbTMFt9Aep6I5-twM7jC8td-9rGTG&indpubnum=4336336693914377&atk=1a7kk80815ot1d4k","indeed_clk(this, '6594');","9f44d548dac60d8a","false","false","false","Los Angeles, CA","5 days ago","false"
"Retail Store Manager","Teavana","Los Angeles","CA","US","Los Angeles, CA","Teavana","Wed, 23 Dec 2015 01:01:32 GMT","Retail Store Manager. Progressively responsible retail experience (3 years). Knowledge of retail or restaurant industry operations....","http://www.indeed.com/viewjob?jk=6cc7fd499441fb6d&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaNSz6wwoEodpwANVBb6aX6Hd_zgb_2U9wCcSB8wTJnI9bHyowIsBhC7o7kmbTMFt9Aep6I5-twM7jC8td-9rGTG&indpubnum=4336336693914377&atk=1a7kk80815ot1d4k","indeed_clk(this, '6594');","6cc7fd499441fb6d","false","false","false","Los Angeles, CA","5 days ago","false"
"Vice President of Retail Stores","TOMS Shoes","Los Angeles","CA","US","Los Angeles, CA","TOMS Shoes","Wed, 11 Nov 2015 02:34:32 GMT","Responsible for making all final decisions on retail seasonal buys to ensure a cohesive retail vision. 10+ years of experience leading multiple retail store...","http://www.indeed.com/viewjob?jk=2ff382552d5311e8&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaNSz6wwoEodpwANVBb6aX6Hd_zgb_2U9wCcSB8wTJnI9bHyowIsBhC7o7kmbTMFt9Aep6I5-twM7jC8td-9rGTG&indpubnum=4336336693914377&atk=1a7kk80815ot1d4k","indeed_clk(this, '6594');","2ff382552d5311e8","false","false","false","Los Angeles, CA","30+ days ago","false"
"Retail Sales Consultant Print Services","Office Depot","Los Angeles","CA","US","Los Angeles, CA","Office Depot OfficeMax","Tue, 17 Nov 2015 04:48:00 GMT","Responsibilities: The Sales Consultant, Print Services is responsible for providing exceptional service experience for customers requiring print services. He","http://www.indeed.com/viewjob?jk=0c58da25465ba828&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaNSz6wwoEodpwANVBb6aX6Hd_zgb_2U9wCcSB8wTJnI9bHyowIsBhC7o7kmbTMFt9Aep6I5-twM7jC8td-9rGTG&indpubnum=4336336693914377&atk=1a7kk80815ot1d4k","indeed_clk(this, '6594');","0c58da25465ba828","false","false","false","Los Angeles, CA","30+ days ago","false"
"Architectural Designer - Retail Centers / Mixed Use","Gensler","Los Angeles","CA","US","Los Angeles, CA","Gensler","Wed, 23 Dec 2015 18:46:00 GMT","Architectural Designer - Retail Centers / Mixed Use. 5-12 Years of relative experience in Retail Centers / Mixed Use firms. Los Angeles, CA, US....","http://www.indeed.com/viewjob?jk=a0dcd4965af1358c&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaNSz6wwoEodpwANVBb6aX6Hd_zgb_2U9wCcSB8wTJnI9bHyowIsBhC7o7kmbTMFt9Aep6I5-twM7jC8td-9rGTG&indpubnum=4336336693914377&atk=1a7kk80815ot1d4k","indeed_clk(this, '6594');","a0dcd4965af1358c","false","false","false","Los Angeles, CA","4 days ago","false"
"Retail Store Associate - Westfield Topanga 556 2016","adidas Group","Los Angeles","CA","US","Los Angeles, CA","adidas Group","Fri, 20 Nov 2015 06:15:00 GMT","Three to six month’s experience working in a sports/fashion customer &amp; commercial focused retail environment....","http://www.indeed.com/viewjob?jk=85de463141327e46&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaNSz6wwoEodpwANVBb6aX6Hd_zgb_2U9wCcSB8wTJnI9bHyowIsBhC7o7kmbTMFt9Aep6I5-twM7jC8td-9rGTG&indpubnum=4336336693914377&atk=1a7kk80815ot1d4k","indeed_clk(this, '6594');","85de463141327e46","false","false","false","Los Angeles, CA","30+ days ago","false"
"Branch Manager - Mortgage Retail","Freedom Mortgage Corporation","Los Angeles","CA","US","Los Angeles, CA","Freedom Mortgage Corporation","Fri, 18 Dec 2015 23:03:48 GMT","Freedom Mortgage Corporation, a full-service direct lender founded in 1990, has an excellent opportunity for a dynamic professional to join one of the nation","http://www.indeed.com/viewjob?jk=cf1a86f47122521a&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaNSz6wwoEodpwANVBb6aX6Hd_zgb_2U9wCcSB8wTJnI9bHyowIsBhC7o7kmbTMFt9Aep6I5-twM7jC8td-9rGTG&indpubnum=4336336693914377&atk=1a7kk80815ot1d4k","indeed_clk(this, '6594');","cf1a86f47122521a","false","false","false","Los Angeles, CA","9 days ago","false"
"PT Retail Stocker Job","HD Supply","Los Angeles","CA","US","Los Angeles, CA","HD Supply","Wed, 16 Dec 2015 22:44:04 GMT","Requisition # 15096 Select Location Los Angeles,CA Functional Area Retail Line of Business Home Improvement Solutions Job Type Part-Time Minimum Travel...","http://www.indeed.com/viewjob?jk=b216c42f3a327d27&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaNSz6wwoEodpwANVBb6aX6Hd_zgb_2U9wCcSB8wTJnI9bHyowIsBhC7o7kmbTMFt9Aep6I5-twM7jC8td-9rGTG&indpubnum=4336336693914377&atk=1a7kk80815ot1d4k","indeed_clk(this, '6594');","b216c42f3a327d27","false","false","false","Los Angeles, CA","11 days ago","false"
"Retail Sales Specialist -Beverly Connection Job","Time Warner Cable","Los Angeles","CA","US","Los Angeles, CA","Time Warner Cable","Sun, 20 Dec 2015 15:32:00 GMT","Retail Sales Specialist -Beverly Connection. The Retail Sales Specialist is the foundation of a customer’s experience at the TWC Retail stores....","http://www.indeed.com/viewjob?jk=b1a3089310635f12&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaNSz6wwoEodpwANVBb6aX6Hd_zgb_2U9wCcSB8wTJnI9bHyowIsBhC7o7kmbTMFt9Aep6I5-twM7jC8td-9rGTG&indpubnum=4336336693914377&atk=1a7kk80815ot1d4k","indeed_clk(this, '6594');","b1a3089310635f12","false","false","false","Los Angeles, CA","8 days ago","false"
"Retail Sales Consultant","Office Depot","Los Angeles","CA","US","Los Angeles, CA","Office Depot OfficeMax","Sat, 14 Nov 2015 16:43:00 GMT","The Retail Sales Associate/Sales Consultant is responsible for engaging and providing an exceptional customer service experience....","http://www.indeed.com/viewjob?jk=fe4eec16883e141c&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaNSz6wwoEodpwANVBb6aX6Hd_zgb_2U9wCcSB8wTJnI9bHyowIsBhC7o7kmbTMFt9Aep6I5-twM7jC8td-9rGTG&indpubnum=4336336693914377&atk=1a7kk80815ot1d4k","indeed_clk(this, '6594');","fe4eec16883e141c","false","false","false","Los Angeles, CA","30+ days ago","false"
"Retail Transition Associate","Progressive Retail Management - Romantix","Los Angeles","CA","US","Los Angeles, CA","Indeed","Thu, 03 Dec 2015 00:35:23 GMT","Retail Transition Associate*. Progressive Retail Management – Los Angeles, CA. Progressive Retail Management takes care of our team!*....","http://www.indeed.com/viewjob?jk=2d3da7af3555e0ce&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaNSz6wwoEodpwANVBb6aX6Hd_zgb_2U9wCcSB8wTJnI9bHyowIsBhC7o7kmbTMFt9Aep6I5-twM7jC8td-9rGTG&indpubnum=4336336693914377&atk=1a7kk80815ot1d4k","indeed_clk(this, '6594');","2d3da7af3555e0ce","false","false","true","Los Angeles, CA","25 days ago","true"
"Retail Merchandiser- Southwest Region","Globalstar","Los Angeles","CA","US","Los Angeles, CA","Globalstar","Sat, 12 Dec 2015 00:29:22 GMT","Do you have Mass Retail experience? Provide extensive retail in-store training and support. If so, are you looking for an exciting new Retail Merchandising...","http://www.indeed.com/viewjob?jk=d5d0e9c16855dd01&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaNSz6wwoEodpwANVBb6aX6Hd_zgb_2U9wCcSB8wTJnI9bHyowIsBhC7o7kmbTMFt9Aep6I5-twM7jC8td-9rGTG&indpubnum=4336336693914377&atk=1a7kk80815ot1d4k","indeed_clk(this, '6594');","d5d0e9c16855dd01","false","false","false","Los Angeles, CA","16 days ago","false"
"Architectural Project Manager - Retail Studio","Gensler","Los Angeles","CA","US","Los Angeles, CA","Gensler","Mon, 30 Nov 2015 11:34:00 GMT","Project Manager - Retail Studio. Architectural Project Manager - Retail Studio. We are currently recruiting for a self-motivated Project Manager who has work...","http://www.indeed.com/viewjob?jk=93966becc68a7349&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaNSz6wwoEodpwANVBb6aX6Hd_zgb_2U9wCcSB8wTJnI9bHyowIsBhC7o7kmbTMFt9Aep6I5-twM7jC8td-9rGTG&indpubnum=4336336693914377&atk=1a7kk80815ot1d4k","indeed_clk(this, '6594');","93966becc68a7349","false","false","false","Los Angeles, CA","28 days ago","false"
"Part-Time Retail Representative","Nestlé USA","Los Angeles","CA","US","Los Angeles, CA","Nestle USA","Wed, 09 Dec 2015 05:17:45 GMT","Ensure retail price tags are displayed, maintain all Point-of-Sales materials and utilize current flavor schematics for all products....","http://www.indeed.com/viewjob?jk=ce0a4bb7edc4ae9d&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaNSz6wwoEodpwANVBb6aX6Hd_zgb_2U9wCcSB8wTJnI9bHyowIsBhC7o7kmbTMFt9Aep6I5-twM7jC8td-9rGTG&indpubnum=4336336693914377&atk=1a7kk80815ot1d4k","indeed_clk(this, '6594');","ce0a4bb7edc4ae9d","false","false","false","Los Angeles, CA","19 days ago","false"
"Architectural Project Manager - Retail Centers / Mixed Use Studio","Gensler","Los Angeles","CA","US","Los Angeles, CA","Gensler","Mon, 30 Nov 2015 11:33:00 GMT","Architectural Project Manager - Retail Centers / Mixed Use Studio. Architectural Project Manager - Retail Centers and Mixed Use Studio....","http://www.indeed.com/viewjob?jk=bbd0ec62938ff661&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaNSz6wwoEodpwANVBb6aX6Hd_zgb_2U9wCcSB8wTJnI9bHyowIsBhC7o7kmbTMFt9Aep6I5-twM7jC8td-9rGTG&indpubnum=4336336693914377&atk=1a7kk80815ot1d4k","indeed_clk(this, '6594');","bbd0ec62938ff661","false","false","false","Los Angeles, CA","28 days ago","false"
"Retail Banking Revenue Project Manager, Vice President","Union Bank","Los Angeles","CA","US","Los Angeles, CA","Union Bank","Thu, 24 Dec 2015 21:52:54 GMT","Reporting to the Chief Revenue Officer of Retail and Private Banking, the Project Manager is responsible for managing, directing, planning, developing and...","http://www.indeed.com/viewjob?jk=ea588d156e643b0e&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaNSz6wwoEodpwANVBb6aX6Hd_zgb_2U9wCcSB8wTJnI9bHyowIsBhC7o7kmbTMFt9Aep6I5-twM7jC8td-9rGTG&indpubnum=4336336693914377&atk=1a7kk80er5312aqc","indeed_clk(this, '6905');","ea588d156e643b0e","false","false","false","Los Angeles, CA","3 days ago","false"
"Retail Sales Associate","TOMS Shoes","Los Angeles","CA","US","Los Angeles, CA","TOMS Shoes","Thu, 10 Dec 2015 23:29:45 GMT","Experience in retail sales, hospitality, merchandising, or marketing. Understands the daily sales goal and give for retail and café....","http://www.indeed.com/viewjob?jk=5be9c17f7d79a25f&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaNSz6wwoEodpwANVBb6aX6Hd_zgb_2U9wCcSB8wTJnI9bHyowIsBhC7o7kmbTMFt9Aep6I5-twM7jC8td-9rGTG&indpubnum=4336336693914377&atk=1a7kk80er5312aqc","indeed_clk(this, '6905');","5be9c17f7d79a25f","false","false","false","Los Angeles, CA","17 days ago","false"
"Retail Stock Associate","Nasty Gal","Los Angeles","CA","US","Los Angeles, CA","Nasty Gal","Tue, 15 Dec 2015 18:33:00 GMT","Retail experience is preferred. Passionate about retail and Nasty Gal’s success. Nasty Gal inspires women to discover their power to create an amazing life....","http://www.indeed.com/viewjob?jk=0b2b1bec55b8be5e&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaNSz6wwoEodpwANVBb6aX6Hd_zgb_2U9wCcSB8wTJnI9bHyowIsBhC7o7kmbTMFt9Aep6I5-twM7jC8td-9rGTG&indpubnum=4336336693914377&atk=1a7kk80er5312aqc","indeed_clk(this, '6905');","0b2b1bec55b8be5e","false","false","false","Los Angeles, CA","12 days ago","false"
"Retail Lockbox Clerk 2","U.S. Bank","Los Angeles","CA","US","Los Angeles, CA","U.S. Bank","Fri, 11 Dec 2015 01:19:46 GMT","Retail Lockbox Clerk 2. Bank, we're passionate about helping customers and the communities where we live and work....","http://www.indeed.com/viewjob?jk=fae99a7913cb215c&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaNSz6wwoEodpwANVBb6aX6Hd_zgb_2U9wCcSB8wTJnI9bHyowIsBhC7o7kmbTMFt9Aep6I5-twM7jC8td-9rGTG&indpubnum=4336336693914377&atk=1a7kk80er5312aqc","indeed_clk(this, '6905');","fae99a7913cb215c","false","false","false","Los Angeles, CA","17 days ago","false"
"Retail Sales Specialist (Baldwin Hills - Part-Time) Job","Time Warner Cable","Los Angeles","CA","US","Los Angeles, CA","Time Warner Cable","Mon, 07 Dec 2015 14:53:00 GMT","Retail Sales Specialist (Baldwin Hills - Part-Time). Minimum one year sales experience, commission-based Retail sales preferred....","http://www.indeed.com/viewjob?jk=ea2e6393ef246e25&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaNSz6wwoEodpwANVBb6aX6Hd_zgb_2U9wCcSB8wTJnI9bHyowIsBhC7o7kmbTMFt9Aep6I5-twM7jC8td-9rGTG&indpubnum=4336336693914377&atk=1a7kk80er5312aqc","indeed_clk(this, '6905');","ea2e6393ef246e25","false","false","false","Los Angeles, CA","21 days ago","false"
"Customer Service Representative, Retail/Outlet-7 For All Mankind","VF Corporation","Los Angeles","CA","US","Los Angeles, CA","VF Corporation","Tue, 08 Dec 2015 02:46:15 GMT","Key Responsibilities • Data/Order entry and EDI Processing • Return Processing • Perform other duties as assigned • Work effectively with all other","http://www.indeed.com/viewjob?jk=0e6e4a6db73bd7b5&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaNSz6wwoEodpwANVBb6aX6Hd_zgb_2U9wCcSB8wTJnI9bHyowIsBhC7o7kmbTMFt9Aep6I5-twM7jC8td-9rGTG&indpubnum=4336336693914377&atk=1a7kk80er5312aqc","indeed_clk(this, '6905');","0e6e4a6db73bd7b5","false","false","false","Los Angeles, CA","20 days ago","false"
"Retail Store Associate-Hancock Park","Goodwill Southern California","Los Angeles","CA","US","Los Angeles, CA","Goodwill Southern California","Tue, 08 Dec 2015 23:45:33 GMT","Retail Store Key Holder, assists Store Manager in the efficient operation of a retail store; Min 1 year of retail store experience required....","http://www.indeed.com/viewjob?jk=3b2c3e10f19eec84&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaNSz6wwoEodpwANVBb6aX6Hd_zgb_2U9wCcSB8wTJnI9bHyowIsBhC7o7kmbTMFt9Aep6I5-twM7jC8td-9rGTG&indpubnum=4336336693914377&atk=1a7kk80er5312aqc","indeed_clk(this, '6905');","3b2c3e10f19eec84","false","false","false","Los Angeles, CA","19 days ago","false"
"Store Manager - Retail Sales / Customer Service","Extra Space Storage","Los Angeles","CA","US","Los Angeles, CA","Extra Space Storage","Wed, 09 Dec 2015 13:51:00 GMT","Retail, sales associate, customer service, retail jobs, assistant manager, retail sales, retail store, retail management, retail industry, 5 star customer...","http://www.indeed.com/viewjob?jk=ed49275090fb574f&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaNSz6wwoEodpwANVBb6aX6Hd_zgb_2U9wCcSB8wTJnI9bHyowIsBhC7o7kmbTMFt9Aep6I5-twM7jC8td-9rGTG&indpubnum=4336336693914377&atk=1a7kk80er5312aqc","indeed_clk(this, '6905');","ed49275090fb574f","false","false","false","Los Angeles, CA","19 days ago","false"
"Retail Real Estate Broker","RKF","Los Angeles","CA","US","Los Angeles, CA","RKF","Tue, 08 Dec 2015 11:52:13 GMT","Proven track record in the retail brokerage industry. We are currently seeking experienced junior and senior Retail Leasing and Investment Sales Brokers for the...","http://www.indeed.com/viewjob?jk=c49ce971adc2ec1f&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaNSz6wwoEodpwANVBb6aX6Hd_zgb_2U9wCcSB8wTJnI9bHyowIsBhC7o7kmbTMFt9Aep6I5-twM7jC8td-9rGTG&indpubnum=4336336693914377&atk=1a7kk80er5312aqc","indeed_clk(this, '6905');","c49ce971adc2ec1f","false","false","false","Los Angeles, CA","20 days ago","false"
"Executive Salesperson - 5 years Sales Experience req'd","Entertainment School","Los Angeles","CA","US","Los Angeles, CA","Indeed","Fri, 11 Dec 2015 21:04:13 GMT","Online Educational program, in the film, recording and broadcasting space, and media company seeks salesperson with a minimum of 5 years of sales experience....","http://www.indeed.com/viewjob?jk=65f5ba997514b6f9&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaNSz6wwoEodpwANVBb6aX6Hd_zgb_2U9wCcSB8wTJnI9bHyowIsBhC7o7kmbTMFt9Aep6I5-twM7jC8td-9rGTG&indpubnum=4336336693914377&atk=1a7kk80er5312aqc","indeed_clk(this, '6905');","65f5ba997514b6f9","false","false","true","Los Angeles, CA 90017","16 days ago","true"
"Assurance Experienced Associate, Retail & Consumer (Los Angeles)","PRICE WATERHOUSE COOPERS","Los Angeles","CA","US","Los Angeles, CA","PwC","Wed, 23 Dec 2015 16:36:07 GMT","Within Retail, we focus on retail grocery, specialty retailers, mass merchandisers and quick service restaurants....","http://www.indeed.com/viewjob?jk=90ea7ecab6730606&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaNSz6wwoEodpwANVBb6aX6Hd_zgb_2U9wCcSB8wTJnI9bHyowIsBhC7o7kmbTMFt9Aep6I5-twM7jC8td-9rGTG&indpubnum=4336336693914377&atk=1a7kk80er5312aqc","indeed_clk(this, '6905');","90ea7ecab6730606","false","false","false","Los Angeles, CA 90017","4 days ago","false"
"Retail Shop Associates Downtown LA","Equinox","Los Angeles","CA","US","Los Angeles, CA","Equinox","Sat, 26 Dec 2015 06:59:00 GMT","Preferably in retail. Retail Shop Associates - Downtown LA. Be available to work a varied schedule, based on the needs of our unique retail business....","http://www.indeed.com/viewjob?jk=db039074eac75fd2&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaNSz6wwoEodpwANVBb6aX6Hd_zgb_2U9wCcSB8wTJnI9bHyowIsBhC7o7kmbTMFt9Aep6I5-twM7jC8td-9rGTG&indpubnum=4336336693914377&atk=1a7kk80er5312aqc","indeed_clk(this, '6905');","db039074eac75fd2","false","false","false","Los Angeles, CA","2 days ago","false"
"Merchandising & Retail Service Coordinator/BEAUTY PREMIER RETAIL SECTOR","ACT-1","Los Angeles","CA","US","Los Angeles, CA","Act 1","Thu, 17 Dec 2015 11:16:11 GMT","Premier Beauty Retailer is MASSIVELY GROWING. Use your skills, experience & talents to be part of something BEAUTIFUL! As a Merchandise and Service Coordinator","http://www.indeed.com/viewjob?jk=deeb3203d62b90a1&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaNSz6wwoEodpwANVBb6aX6Hd_zgb_2U9wCcSB8wTJnI9bHyowIsBhC7o7kmbTMFt9Aep6I5-twM7jC8td-9rGTG&indpubnum=4336336693914377&atk=1a7kk80er5312aqc","indeed_clk(this, '6905');","deeb3203d62b90a1","false","false","false","Los Angeles, CA 90071","11 days ago","false"
"Consumer Product Advisor- Retail","Microsoft","Los Angeles","CA","US","Los Angeles, CA","Microsoft","Wed, 02 Dec 2015 11:39:51 GMT","At Microsoft Retail Stores, that is what we believe. Maintain expert-level product knowledge in all Microsoft retail products, devices and service offerings....","http://www.indeed.com/viewjob?jk=73e8be91f10cb0e1&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaNSz6wwoEodpwANVBb6aX6Hd_zgb_2U9wCcSB8wTJnI9bHyowIsBhC7o7kmbTMFt9Aep6I5-twM7jC8td-9rGTG&indpubnum=4336336693914377&atk=1a7kk80er5312aqc","indeed_clk(this, '6905');","73e8be91f10cb0e1","false","false","false","Los Angeles, CA","26 days ago","false"
